10
100 1050
24 36 12
24 43 6
24 44 4
24 45 20
24 49 6
24 57 12
24 64 16
24 69 8
24 74 6
24 78 16
24 80 14
24 85 14
24 92 16
25 27 8
25 31 12
25 34 2
25 41 10
25 44 2
25 58 16
25 59 16
25 66 -12
25 67 12
25 75 18
25 76 4
25 81 8
25 87 8
25 90 12
25 91 20
25 95 18
25 98 20
25 99 -14
26 39 16
26 42 10
26 44 6
26 49 18
26 53 4
26 62 4
26 63 16
26 66 12
26 71 12
26 90 8
27 28 16
27 31 20
27 40 18
27 43 12
27 48 18
27 52 2
27 66 12
27 70 18
27 73 18
27 89 16
27 93 14
27 99 12
28 31 10
28 32 8
28 37 10
28 45 18
28 48 6
28 55 10
28 56 14
28 58 10
28 62 2
28 67 10
28 73 8
28 79 14
28 84 4
28 85 2
28 86 2
28 90 8
28 94 16
28 95 16
29 30 14
29 32 6
29 36 -12
29 37 16
29 41 18
29 45 10
29 46 20
29 51 18
29 59 2
29 62 10
29 63 6
29 65 4
29 66 6
29 70 8
29 74 6
29 79 10
29 86 16
29 87 12
29 95 16
30 33 4
30 45 -20
30 49 2
30 50 14
30 53 -12
30 54 4
30 61 4
30 65 8
30 70 18
30 92 16
30 93 20
31 32 18
31 34 14
31 37 2
31 47 8
31 51 14
31 58 12
31 64 10
31 67 4
31 69 14
31 73 6
31 74 16
31 85 16
31 95 18
31 99 10
32 33 16
32 42 16
32 48 6
32 49 14
32 50 20
32 54 14
32 55 2
32 56 2
32 63 20
32 67 6
32 68 12
32 76 14
32 78 16
32 79 6
32 81 4
32 82 12
32 90 10
32 92 20
32 96 8
32 97 10
32 98 2
33 46 18
33 52 12
33 55 8
33 58 6
33 64 14
33 65 -16
33 72 2
33 74 10
33 85 10
33 87 12
33 94 10
33 95 18
33 97 -14
34 35 6
34 37 4
34 38 4
34 43 4
34 47 14
34 54 12
34 55 6
34 58 10
34 59 14
34 64 16
34 65 14
34 67 16
34 72 12
34 73 16
34 77 10
34 79 10
34 81 16
34 82 6
34 86 14
34 89 12
34 93 4
34 95 2
34 98 18
35 44 4
35 45 4
35 52 12
35 53 12
35 55 -18
35 60 6
35 61 6
35 63 8
35 67 4
35 72 16
35 73 6
35 75 2
35 81 8
35 84 12
35 85 16
35 87 2
35 95 16
35 99 12
36 50 6
36 52 10
36 53 -20
36 56 20
36 57 10
36 65 14
36 68 18
36 70 4
36 71 6
36 72 16
36 75 6
36 77 12
36 81 12
36 93 16
36 94 12
36 97 4
37 39 18
37 42 6
37 47 2
37 51 5
37 52 14
37 60 6
37 62 14
37 66 6
37 69 12
37 71 16
37 76 2
37 80 -18
37 81 18
37 88 14
37 92 2
37 97 8
38 43 6
38 52 6
38 55 10
38 56 10
38 57 -10
38 68 14
38 69 16
38 72 18
38 77 14
38 84 10
38 90 4
38 93 12
38 99 4
39 41 4
39 53 14
39 54 12
39 57 10
39 59 4
39 61 6
39 62 20
39 71 6
39 73 14
39 76 12
39 80 4
39 87 20
39 88 20
39 96 20
39 99 10
40 42 2
40 45 4
40 50 2
40 55 16
40 56 4
40 59 12
40 63 8
40 66 16
40 67 18
40 76 18
40 78 18
40 80 10
40 96 10
41 44 6
41 47 4
41 48 16
41 49 16
41 51 8
41 58 -16
41 63 10
41 73 12
41 75 12
41 83 -4
41 85 12
41 93 14
42 45 18
42 49 2
42 50 8
42 73 14
42 80 2
42 91 20
42 94 4
42 99 14
43 45 2
43 52 16
43 58 18
43 65 12
43 68 16
43 82 -12
43 90 6
44 50 16
44 54 14
44 56 10
44 61 14
44 63 2
44 70 18
44 77 18
44 78 18
44 81 16
44 82 12
44 87 12
44 90 16
44 94 4
45 53 14
45 60 8
45 64 8
45 67 8
45 75 6
45 81 8
45 84 20
45 89 14
45 91 6
45 92 14
45 93 6
45 94 8
45 98 2
46 49 6
46 52 12
46 53 4
46 65 12
46 66 20
46 78 18
46 81 2
46 83 12
46 85 16
46 93 18
47 49 8
47 50 6
47 52 16
47 59 8
47 60 8
47 65 6
47 71 8
47 72 6
47 74 18
47 85 20
47 87 14
47 94 20
47 97 20
47 98 10
48 52 2
48 53 14
48 59 12
48 60 -4
48 65 18
48 68 8
48 71 18
48 72 16
48 77 12
48 86 10
48 88 16
48 91 2
49 51 4
49 53 12
49 59 2
49 60 4
49 63 8
49 65 12
49 67 6
49 71 18
49 73 20
49 76 4
49 84 4
49 86 6
49 96 16
49 97 12
50 55 14
50 60 2
50 63 -18
50 65 8
50 68 2
50 71 16
50 72 8
50 75 6
50 76 12
50 95 8
50 97 14
51 52 18
51 55 -17
51 67 14
51 70 14
51 71 10
51 74 2
51 75 8
51 84 2
51 85 18
51 86 4
51 87 2
51 93 12
51 94 10
51 98 2
52 62 2
52 65 14
52 67 16
52 70 14
52 75 16
52 79 2
52 94 2
52 95 12
52 96 8
52 97 16
53 61 10
53 66 -8
53 74 12
53 87 4
53 94 10
54 59 10
54 65 8
54 74 2
54 78 6
54 83 2
54 84 12
54 93 14
54 96 16
54 97 10
54 99 -8
55 61 -10
55 62 9
55 71 8
55 85 14
55 89 -20
55 90 14
55 94 2
56 59 6
56 62 2
56 63 8
56 73 16
56 74 10
56 78 18
56 83 20
56 84 12
56 95 14
56 96 8
56 98 6
57 58 6
57 64 14
57 72 18
57 75 2
57 78 8
57 79 14
57 80 12
57 93 18
57 94 4
58 63 10
58 64 10
58 65 14
58 75 20
58 78 18
58 82 6
58 83 6
58 91 20
59 61 6
59 65 4
59 66 8
59 81 16
59 90 2
60 62 16
60 64 8
60 65 6
60 66 8
60 67 16
60 68 18
60 69 18
60 70 20
60 71 18
60 73 8
60 76 6
60 78 14
60 79 18
60 80 20
60 81 14
60 83 4
60 93 18
60 98 6
61 63 16
61 68 12
61 81 14
61 85 8
61 95 12
61 98 18
62 72 4
62 78 6
62 80 10
62 89 2
62 91 2
62 92 8
62 99 -17
63 67 12
63 69 18
63 79 18
63 80 12
63 89 10
63 91 20
64 65 16
64 67 2
64 68 4
64 72 6
64 77 10
64 78 16
64 99 4
65 76 20
65 85 18
65 87 2
65 88 18
65 93 4
65 98 10
66 72 16
66 76 10
66 86 14
66 94 -12
67 68 8
67 71 4
67 74 2
67 78 20
67 86 2
67 90 20
67 94 16
67 95 16
67 99 6
68 89 12
68 93 20
68 95 18
69 86 20
69 87 12
69 90 14
70 72 16
70 75 6
70 78 16
70 82 10
70 92 -18
70 96 8
71 92 6
71 98 6
71 99 12
72 76 16
72 77 20
72 81 20
72 86 12
72 89 16
72 90 14
72 97 16
72 98 4
72 99 2
73 79 2
73 81 18
73 84 2
73 86 20
73 87 8
73 89 10
73 91 4
73 95 20
74 75 14
74 79 2
74 89 16
74 90 2
74 92 12
74 96 18
75 76 8
75 77 20
75 78 20
75 81 14
75 82 12
75 83 20
75 89 14
75 93 14
75 98 18
76 84 16
76 85 14
76 87 16
76 88 6
76 89 2
76 91 4
76 92 6
76 96 20
77 87 12
77 88 6
77 91 14
77 92 8
77 98 14
78 86 8
78 87 -16
78 88 2
78 91 6
78 92 2
78 95 20
78 96 6
79 85 6
79 89 14
79 90 14
79 94 10
80 90 18
80 93 -10
81 83 -14
81 85 10
81 90 6
81 93 12
81 99 18
82 85 12
82 86 8
82 95 20
82 96 16
83 89 12
83 91 18
84 86 12
85 87 8
85 90 18
85 92 8
86 89 14
86 93 14
87 90 16
87 92 18
87 94 20
87 98 10
88 90 14
89 91 18
89 95 14
90 93 10
90 94 6
90 98 16
91 94 12
91 96 16
92 96 8
92 97 20
92 99 8
95 97 4
96 97 20
97 98 2
97 99 4
100 1050
0 6 18
0 12 8
0 20 10
0 21 3
0 23 14
0 25 14
0 37 18
0 38 14
0 47 10
0 58 18
0 63 16
0 66 10
0 73 20
0 79 10
0 85 2
0 86 4
0 88 18
0 89 6
1 2 10
1 5 2
1 7 2
1 13 10
1 21 2
1 25 6
1 27 12
1 28 2
1 30 20
1 32 14
1 33 18
1 38 16
1 46 12
1 47 12
1 49 14
1 50 8
1 51 14
1 58 8
1 63 -6
1 66 20
1 70 2
1 71 14
1 73 14
1 79 2
1 80 14
1 84 14
1 85 12
1 86 -6
1 90 -2
1 93 4
2 3 12
2 6 16
2 17 18
2 23 2
2 29 2
2 30 18
2 32 20
2 42 16
2 46 16
2 52 -18
2 53 14
2 56 4
2 58 4
2 59 12
2 62 14
2 64 12
2 65 6
2 67 16
2 78 2
2 81 8
2 87 4
2 93 14
3 8 -14
3 13 6
3 15 10
3 16 10
3 26 4
3 28 18
3 34 16
3 37 8
3 42 14
3 45 8
3 52 18
3 53 4
3 54 8
3 64 2
3 65 12
3 66 18
3 67 8
3 77 -18
3 83 2
3 85 8
3 87 4
3 90 12
3 96 6
3 98 18
4 11 16
4 13 12
4 25 8
4 29 16
4 37 4
4 38 8
4 40 6
4 55 18
4 57 10
4 65 -18
4 66 4
4 67 14
4 72 -4
4 76 12
4 77 2
4 81 16
4 91 12
4 96 20
5 24 14
5 29 16
5 30 16
5 31 18
5 33 14
5 34 18
5 35 6
5 37 14
5 39 2
5 42 -20
5 45 8
5 48 20
5 59 8
5 60 14
5 64 4
5 68 16
5 71 4
5 76 14
5 84 16
5 85 4
5 92 16
5 93 20
5 96 10
6 7 12
6 10 -8
6 14 6
6 16 18
6 18 12
6 20 4
6 34 18
6 35 4
6 40 18
6 47 16
6 58 18
6 67 10
6 78 16
6 92 14
7 8 14
7 28 16
7 31 4
7 41 12
7 42 14
7 47 -6
7 59 4
7 60 4
7 63 12
7 68 2
7 78 18
7 86 12
7 88 14
7 89 18
7 96 6
7 98 16
8 12 16
8 23 6
8 39 14
8 43 6
8 45 10
8 51 -6
8 54 10
8 55 20
8 59 12
8 60 6
8 62 2
8 69 4
8 71 2
8 73 4
8 74 18
8 79 18
8 81 -8
8 85 6
8 87 12
8 95 2
8 96 2
8 99 20
9 13 4
9 15 20
9 16 2
9 24 20
9 27 20
9 31 4
9 39 20
9 40 10
9 62 14
9 78 14
9 81 6
9 84 18
9 85 14
9 89 8
9 91 -18
9 93 2
9 94 14
9 96 10
10 12 18
10 15 12
10 17 16
10 21 10
10 34 16
10 39 20
10 40 6
10 45 18
10 46 18
10 57 2
10 62 18
10 67 16
10 69 6
10 76 4
10 82 -4
11 12 16
11 13 20
11 16 20
11 38 6
11 42 8
11 47 14
11 53 4
11 58 4
11 60 4
11 66 20
11 67 8
11 69 -18
11 74 18
11 76 20
11 77 16
11 87 2
11 92 20
11 94 -18
11 96 10
12 23 8
12 24 20
12 29 12
12 31 10
12 48 18
12 51 2
12 54 20
12 58 18
12 60 -12
12 73 2
12 83 18
12 85 10
12 89 18
12 94 2
13 19 10
13 20 6
13 25 4
13 30 10
13 33 8
13 34 12
13 37 20
13 40 14
13 43 12
13 53 8
13 58 14
13 59 20
13 64 2
13 79 14
13 81 -8
13 87 2
13 90 16
13 92 6
13 97 16
14 29 20
14 33 20
14 38 10
14 43 12
14 47 20
14 48 20
14 50 2
14 51 2
14 65 -12
14 74 18
14 81 16
14 82 16
14 85 10
14 89 2
14 91 12
14 96 10
15 17 18
15 18 4
15 28 6
15 43 8
15 46 -4
15 49 20
15 54 4
15 62 4
15 64 16
15 66 2
15 68 6
15 69 20
15 70 18
15 72 4
15 78 14
15 85 16
15 96 6
16 22 16
16 29 10
16 39 6
16 52 -16
16 58 10
16 60 2
16 70 20
16 73 20
16 75 8
16 77 8
16 81 14
16 88 16
16 99 12
17 18 8
17 21 18
17 22 10
17 26 4
17 27 6
17 34 14
17 42 18
17 46 10
17 48 14
17 51 10
17 56 6
17 59 14
17 60 2
17 62 2
17 65 16
17 67 14
17 68 2
17 69 18
17 79 16
17 80 10
17 95 14
17 97 -10
18 20 18
18 24 10
18 37 14
18 42 14
18 44 10
18 47 10
18 51 4
18 52 16
18 54 -2
18 59 12
18 62 6
18 65 12
18 68 2
18 78 12
18 90 20
18 91 16
18 92 16
18 93 14
18 94 6
18 96 20
18 98 6
18 99 10
19 20 12
19 26 16
19 34 14
19 37 4
19 40 16
19 43 8
19 44 -6
19 51 2
19 53 10
19 55 4
19 56 14
19 59 12
19 60 6
19 62 18
19 66 10
19 72 10
19 76 20
19 79 10
19 81 10
19 90 2
19 93 18
19 95 2
19 99 12
20 30 10
20 34 20
20 35 20
20 36 12
20 40 18
20 42 14
20 56 8
20 58 12
20 62 12
20 65 2
20 66 4
20 69 20
20 76 18
20 78 6
20 79 4
20 82 4
20 87 16
20 91 14
20 96 14
20 97 6
20 98 2
21 34 14
21 38 18
21 59 20
21 60 10
21 62 20
21 63 -13
21 66 2
21 71 8
21 73 20
21 78 14
21 83 8
21 89 12
21 95 8
22 28 20
22 29 18
22 30 12
22 36 4
22 43 -8
22 46 6
22 49 14
22 59 20
22 60 10
22 63 6
22 80 16
22 90 16
22 91 18
23 29 8
23 31 14
23 32 2
23 39 16
23 41 6
23 52 16
23 53 2
23 54 14
23 56 20
23 58 8
23 59 12
23 60 12
23 63 4
23 64 4
23 66 4
23 72 -20
23 74 8
23 79 4
23 81 4
23 85 2
23 92 18
23 94 18
24 35 18
24 37 20
24 45 20
24 47 14
24 48 18
24 53 12
24 61 2
24 62 16
24 72 6
24 92 6
25 37 2
25 38 20
25 40 14
25 43 10
25 45 8
25 51 6
25 52 2
25 66 20
25 73 16
25 85 10
25 95 10
25 96 16
26 28 10
26 31 10
26 40 8
26 45 16
26 48 14
26 49 8
26 56 16
26 58 8
26 60 14
26 65 12
26 66 14
26 69 10
26 75 14
26 83 12
26 84 20
26 91 16
26 93 4
26 98 8
27 31 6
27 40 4
27 41 18
27 46 18
27 48 10
27 56 -6
27 61 2
27 65 12
27 69 14
27 70 2
27 78 20
27 81 2
27 88 12
27 91 14
27 93 14
27 96 6
28 29 16
28 30 20
28 44 2
28 53 16
28 60 6
28 64 4
28 66 14
28 68 2
28 71 12
28 72 14
28 79 6
28 80 20
28 92 18
28 98 8
28 99 14
29 37 16
29 41 20
29 46 4
29 47 16
29 62 8
29 63 8
29 71 20
29 78 4
29 95 4
29 96 10
30 31 16
30 33 12
30 35 18
30 42 18
30 48 16
30 50 6
30 52 10
30 58 4
30 65 4
30 66 12
30 67 4
30 69 6
30 73 14
30 80 2
30 84 16
30 85 4
30 92 20
30 94 18
30 96 6
31 32 6
31 36 4
31 37 10
31 43 14
31 44 10
31 47 4
31 58 20
31 63 18
31 64 4
31 65 16
31 73 8
31 75 8
31 76 16
31 77 6
31 81 14
31 85 10
31 86 16
31 87 10
31 89 14
31 91 6
31 92 8
31 93 16
32 37 6
32 45 8
32 49 12
32 59 4
32 63 10
32 73 12
32 75 18
32 90 14
32 96 16
33 38 12
33 45 14
33 46 4
33 50 8
33 56 12
33 66 8
33 67 16
33 70 12
33 76 16
33 77 2
33 81 12
33 83 14
33 87 6
33 88 -2
33 92 2
33 96 4
34 46 10
34 49 4
34 53 20
34 57 16
34 59 8
34 63 14
34 65 16
34 66 20
34 85 -8
34 91 8
34 95 2
35 36 18
35 47 18
35 48 20
35 50 6
35 59 18
35 60 10
35 62 2
35 68 -16
35 76 6
35 78 20
35 83 -8
35 87 16
35 88 18
35 91 6
35 97 18
36 40 18
36 41 2
36 46 20
36 53 10
36 67 18
36 69 20
36 81 12
36 85 2
36 89 -14
36 90 6
36 93 10
36 94 10
37 39 -16
37 40 16
37 49 6
37 52 20
37 55 14
37 57 4
37 64 6
37 65 10
37 66 2
37 78 2
37 91 4
37 92 14
37 93 20
37 95 16
37 98 10
38 41 10
38 43 8
38 46 8
38 47 2
38 48 20
38 49 14
38 53 10
38 65 -12
38 66 6
38 68 -16
38 72 18
38 82 4
38 84 12
38 85 20
38 98 2
39 43 2
39 45 20
39 75 6
39 76 18
39 90 18
39 96 14
39 97 12
40 44 16
40 48 2
40 55 18
40 60 4
40 65 14
40 69 16
40 72 20
40 76 10
40 79 10
40 80 14
40 98 20
41 46 14
41 49 6
41 53 16
41 56 8
41 59 14
41 60 4
41 72 10
41 73 2
41 75 2
41 78 14
41 79 4
41 83 2
41 84 6
41 85 4
41 96 8
42 47 8
42 48 2
42 52 10
42 55 16
42 80 2
42 81 2
42 86 8
42 91 20
42 92 14
42 98 20
43 45 6
43 46 4
43 50 20
43 51 12
43 59 8
43 67 18
43 77 14
43 80 10
43 90 6
43 91 4
43 92 14
43 95 20
43 96 6
44 45 4
44 51 20
44 52 2
44 53 -6
44 58 18
44 59 4
44 73 -10
44 75 8
44 82 10
44 88 12
44 95 14
44 99 16
45 56 10
45 61 16
45 65 18
45 70 18
45 71 10
45 74 18
45 79 18
45 81 2
45 86 8
45 88 14
45 89 -20
45 92 12
46 48 12
46 51 10
46 55 20
46 59 20
46 60 8
46 65 8
46 70 18
46 72 14
46 73 16
46 84 18
46 89 8
46 94 10
47 49 10
47 50 12
47 53 4
47 65 6
47 68 14
47 71 6
47 73 6
47 78 12
47 79 18
47 83 8
47 85 18
47 86 14
47 91 10
48 55 10
48 63 14
48 77 2
48 78 4
48 80 6
48 81 -4
48 87 20
48 91 16
48 99 10
49 51 8
49 70 8
49 74 2
49 75 12
49 76 4
49 78 12
49 83 18
49 92 8
49 95 14
49 96 18
49 98 4
50 51 10
50 57 2
50 60 12
50 64 4
50 83 14
50 94 14
51 57 16
51 62 16
51 72 6
51 78 20
51 80 4
51 82 12
51 83 14
51 89 12
51 94 12
51 98 18
52 56 8
52 57 6
52 59 6
52 66 12
52 67 18
52 72 20
52 73 20
52 80 2
52 82 10
52 88 14
52 95 8
53 58 2
53 65 6
53 66 -20
53 73 12
53 74 18
53 88 18
53 92 4
53 97 20
54 57 18
54 58 18
54 62 20
54 64 18
54 81 12
54 86 2
54 89 10
54 90 14
54 94 20
55 58 4
55 64 20
55 82 4
55 85 16
55 95 10
55 97 16
56 58 8
56 61 18
56 62 4
56 64 10
56 73 4
56 74 8
56 79 12
56 83 14
56 85 10
56 87 10
56 88 -16
56 90 8
56 94 16
57 58 6
57 74 12
57 83 10
57 86 8
57 96 6
58 72 10
58 73 2
58 78 18
58 81 4
58 87 12
58 92 10
58 93 14
58 98 16
59 69 16
59 73 20
59 74 20
59 75 14
59 78 10
59 83 16
59 87 12
59 93 14
59 98 4
59 99 16
60 63 12
60 69 8
60 84 16
60 90 -6
60 96 16
60 98 16
61 70 4
61 74 18
61 82 8
61 84 4
62 73 14
62 75 20
62 83 10
62 86 20
62 88 10
63 66 4
63 67 6
63 68 8
63 71 10
63 73 10
63 76 7
63 78 4
63 81 10
63 82 4
63 90 18
63 91 14
63 94 4
63 99 16
64 68 6
64 71 12
64 79 12
64 82 2
64 85 4
64 86 20
64 87 6
64 92 12
64 93 20
64 98 6
65 70 -20
65 72 18
65 76 10
65 78 8
65 85 4
65 88 18
65 94 6
65 99 10
66 69 4
66 77 6
66 78 2
66 85 4
66 92 6
66 94 14
66 99 2
67 72 10
67 76 2
67 79 6
67 83 8
67 94 -8
67 99 6
68 75 16
68 77 18
68 81 16
68 82 16
68 83 14
68 89 2
68 92 4
68 94 2
68 97 -2
69 74 4
69 79 14
69 80 6
69 85 4
69 88 16
69 91 20
69 93 18
69 97 2
69 99 10
70 71 8
70 75 18
70 81 12
70 88 16
70 92 8
70 98 14
71 72 6
71 74 20
71 75 10
71 82 16
71 84 16
71 87 18
71 93 2
71 96 16
72 80 8
72 85 14
72 86 2
72 94 8
73 74 14
73 80 8
73 81 14
73 89 -6
73 90 12
73 95 14
73 96 10
74 75 18
74 77 2
74 88 16
74 89 6
74 91 14
74 99 12
75 78 4
75 79 20
75 84 20
75 91 4
75 95 18
75 96 14
75 99 2
76 77 -19
76 95 14
77 79 16
77 80 6
77 81 16
77 85 14
77 87 16
77 88 3
77 95 12
77 99 2
78 80 10
78 85 12
78 92 6
78 98 18
79 88 18
79 90 18
80 91 8
80 99 14
81 84 8
81 88 16
81 98 14
82 89 20
82 93 14
82 99 12
83 90 18
83 96 18
83 97 16
84 85 12
84 88 16
84 94 20
84 95 16
85 86 20
85 89 16
85 91 6
85 94 2
85 97 4
85 98 6
87 90 18
88 90 20
88 96 5
88 97 16
88 99 10
89 93 16
90 91 12
90 93 18
90 94 12
91 95 8
91 96 10
92 95 6
93 95 6
93 99 14
94 97 18
94 98 10
96 99 -13
98 99 6
100 1050
0 3 20
0 7 10
0 8 7
0 17 18
0 18 20
0 24 20
0 25 20
0 27 6
0 37 12
0 38 16
0 45 20
0 47 16
0 50 18
0 57 16
0 62 4
0 65 18
0 73 2
0 77 16
0 79 6
0 82 4
0 84 16
0 89 10
1 12 14
1 17 8
1 20 -16
1 25 2
1 26 8
1 27 4
1 33 6
1 34 2
1 43 18
1 51 14
1 59 8
1 71 4
1 76 10
2 4 6
2 6 18
2 8 10
2 9 20
2 14 8
2 16 2
2 17 16
2 33 8
2 35 16
2 39 12
2 40 8
2 53 14
2 55 14
2 58 16
2 62 18
2 67 8
2 72 20
2 80 12
2 81 10
2 83 12
2 87 20
2 91 12
2 96 18
2 97 4
3 11 14
3 13 14
3 15 18
3 24 12
3 25 2
3 31 -12
3 40 2
3 42 6
3 47 -20
3 49 18
3 51 2
3 55 4
3 64 4
3 67 16
3 69 12
3 73 18
3 82 4
3 97 2
4 6 4
4 8 12
4 10 8
4 11 2
4 16 14
4 21 2
4 25 20
4 36 14
4 59 20
4 65 8
4 77 18
4 79 16
4 88 2
4 94 16
4 96 20
5 8 18
5 14 6
5 15 2
5 16 18
5 19 16
5 28 18
5 32 16
5 38 12
5 43 16
5 44 6
5 45 4
5 47 8
5 49 -18
5 71 16
5 87 2
5 94 14
6 9 10
6 10 10
6 12 14
6 17 8
6 18 6
6 19 20
6 27 6
6 36 14
6 44 18
6 45 4
6 46 12
6 51 18
6 54 10
6 55 12
6 57 20
6 61 14
6 62 6
6 83 4
6 86 8
6 87 2
6 90 16
6 96 8
7 10 8
7 12 10
7 14 20
7 23 18
7 28 12
7 37 12
7 41 8
7 49 8
7 52 14
7 64 14
7 68 18
7 73 10
7 76 18
7 77 6
7 78 12
7 84 6
7 85 4
7 86 8
7 90 6
7 98 16
8 14 20
8 23 8
8 30 2
8 36 4
8 55 20
8 56 2
8 58 8
8 69 4
8 70 -3
8 73 20
8 80 16
8 82 2
8 89 8
8 90 20
8 97 18
9 12 10
9 19 18
9 22 20
9 24 2
9 27 14
9 28 20
9 31 14
9 34 10
9 36 16
9 38 2
9 40 8
9 41 10
9 44 4
9 61 20
9 64 4
9 68 18
9 69 16
9 71 18
9 74 14
9 75 4
9 76 10
9 95 6
10 17 18
10 18 12
10 24 16
10 27 8
10 38 16
10 46 14
10 51 10
10 56 12
10 65 -2
10 74 4
10 76 10
10 85 20
10 94 2
10 95 2
11 14 20
11 27 4
11 34 14
11 39 8
11 40 4
11 45 16
11 54 12
11 55 -12
11 58 16
11 64 14
11 66 18
11 67 20
11 69 18
11 72 -4
11 75 16
11 79 16
11 82 16
11 83 12
11 93 20
11 98 12
11 99 10
12 19 18
12 20 18
12 24 20
12 32 18
12 33 2
12 39 14
12 52 10
12 54 2
12 59 20
12 72 8
12 73 18
12 74 18
12 76 18
12 79 -20
12 84 10
12 86 12
12 88 8
12 92 2
13 18 12
13 19 12
13 20 10
13 26 10
13 27 10
13 28 18
13 31 18
13 36 16
13 42 14
13 46 6
13 48 20
13 51 8
13 52 12
13 54 18
13 60 20
13 61 2
13 62 12
13 69 2
13 73 20
13 81 10
13 99 2
14 15 16
14 23 16
14 28 12
14 34 18
14 38 20
14 46 12
14 50 4
14 51 18
14 59 16
14 60 20
14 61 10
14 66 16
14 71 16
14 76 2
14 82 16
14 83 18
14 87 6
14 89 14
14 92 14
14 96 6
15 17 14
15 26 18
15 27 2
15 28 14
15 41 20
15 44 16
15 46 14
15 55 16
15 65 16
15 68 18
15 70 20
15 71 14
15 77 10
15 84 10
15 85 12
15 87 18
15 90 -20
15 91 18
15 98 4
15 99 -12
16 18 -8
16 21 10
16 24 14
16 25 18
16 35 6
16 38 2
16 43 14
16 59 16
16 67 12
16 75 10
16 81 4
16 92 12
17 18 10
17 21 10
17 30 2
17 35 18
17 38 8
17 43 16
17 44 -18
17 51 2
17 56 20
17 58 20
17 59 16
17 61 6
17 62 8
17 65 4
17 71 2
17 74 20
17 77 2
17 81 18
17 87 4
17 88 12
17 91 14
17 93 12
17 95 6
18 20 4
18 23 4
18 29 14
18 40 12
18 43 14
18 44 18
18 54 18
18 55 2
18 81 12
18 83 4
18 85 12
18 97 16
18 99 14
19 25 2
19 31 14
19 38 18
19 41 2
19 43 18
19 45 20
19 49 12
19 50 -16
19 51 12
19 61 14
19 63 6
19 65 18
19 66 12
19 67 -16
19 77 20
19 79 2
19 81 20
19 84 -16
19 86 18
19 87 18
19 89 8
19 93 6
19 94 18
19 98 20
20 23 14
20 30 6
20 32 20
20 41 6
20 44 18
20 51 18
20 67 20
20 77 14
20 82 4
20 84 16
20 87 16
20 88 14
20 94 -20
20 98 4
21 23 12
21 27 8
21 30 6
21 32 12
21 34 2
21 42 -4
21 44 6
21 45 14
21 49 10
21 50 2
21 53 20
21 55 20
21 57 4
21 60 10
21 67 14
21 75 6
21 76 10
21 83 12
21 90 16
21 95 10
21 99 -10
22 26 10
22 36 20
22 41 10
22 42 6
22 43 18
22 51 4
22 54 8
22 61 4
22 66 14
22 68 -12
22 85 -16
22 86 4
22 87 6
22 88 10
22 93 20
22 94 14
22 98 -12
23 66 6
23 69 12
23 72 18
23 74 8
23 80 16
23 85 10
23 86 4
23 91 20
23 92 10
23 97 6
23 98 14
24 45 12
24 46 4
24 54 6
24 55 18
24 62 4
24 72 8
24 74 16
24 88 20
24 90 12
24 94 10
24 97 8
24 99 14
25 26 2
25 29 12
25 33 20
25 39 -14
25 54 2
25 58 16
25 59 -6
25 61 2
25 64 -12
25 69 18
25 71 -16
25 73 6
25 87 18
25 88 8
25 94 16
25 95 8
25 96 6
25 98 2
26 30 14
26 45 12
26 52 14
26 53 8
26 59 4
26 61 4
26 62 10
26 63 -16
26 70 8
26 73 8
26 80 2
26 92 2
27 29 -20
27 35 8
27 46 8
27 47 18
27 52 14
27 54 2
27 66 4
27 69 6
27 73 16
27 88 16
27 91 12
27 97 2
27 98 14
28 41 20
28 45 -4
28 50 14
28 58 12
28 59 6
28 71 18
28 72 6
28 73 6
28 74 14
28 75 2
28 78 6
28 83 8
28 89 12
28 93 14
28 95 6
28 99 2
29 31 14
29 34 6
29 45 10
29 52 20
29 53 12
29 54 10
29 55 16
29 59 16
29 63 8
29 64 10
29 66 12
29 67 12
29 74 4
29 77 14
29 81 8
29 89 10
29 90 6
29 95 4
29 98 16
29 99 10
30 37 16
30 51 8
30 52 20
30 55 8
30 61 2
30 71 4
30 72 14
30 77 2
30 81 20
30 82 4
30 86 10
30 87 10
30 92 6
30 93 20
30 94 18
31 32 14
31 34 18
31 42 16
31 44 18
31 45 18
31 54 -10
31 59 4
31 63 10
31 66 16
31 67 16
31 76 8
31 77 8
31 78 10
31 82 10
31 87 16
31 90 6
31 99 2
32 33 12
32 34 8
32 44 16
32 45 20
32 50 10
32 52 4
32 55 8
32 60 4
32 62 8
32 68 8
32 72 10
32 73 12
32 86 2
32 88 4
32 93 20
33 35 2
33 36 8
33 39 12
33 41 12
33 44 8
33 48 8
33 53 -12
33 57 6
33 59 8
33 60 16
33 62 20
33 63 4
33 64 4
33 65 10
33 66 6
33 69 6
33 76 16
33 81 -14
33 85 20
34 36 6
34 48 16
34 49 8
34 54 18
34 56 8
34 57 20
34 63 10
34 69 -12
34 74 4
34 77 8
34 81 14
34 82 2
34 84 16
34 96 20
35 40 16
35 42 6
35 45 4
35 46 2
35 47 16
35 59 12
35 60 18
35 67 18
35 69 4
35 76 6
35 77 -2
35 78 8
35 85 4
35 92 2
35 94 -14
36 42 20
36 44 18
36 47 4
36 53 2
36 55 6
36 68 14
36 69 14
36 74 4
36 75 20
36 78 4
36 79 14
