10
100 1050
24 36 6
24 43 3
24 44 2
24 45 10
24 49 3
24 57 6
24 64 8
24 69 4
24 74 3
24 78 8
24 80 7
24 85 7
24 92 8
25 27 4
25 31 6
25 34 1
25 41 5
25 44 1
25 58 8
25 59 8
25 66 -6
25 67 6
25 75 9
25 76 2
25 81 4
25 87 4
25 90 6
25 91 10
25 95 9
25 98 10
25 99 -7
26 39 8
26 42 5
26 44 3
26 49 9
26 53 2
26 62 2
26 63 8
26 66 6
26 71 6
26 90 4
27 28 8
27 31 10
27 40 9
27 43 6
27 48 9
27 52 1
27 66 6
27 70 9
27 73 9
27 89 8
27 93 7
27 99 6
28 31 5
28 32 4
28 37 5
28 45 9
28 48 3
28 55 5
28 56 7
28 58 5
28 62 1
28 67 5
28 73 4
28 79 7
28 84 2
28 85 1
28 86 1
28 90 4
28 94 8
28 95 8
29 30 7
29 32 3
29 36 -6
29 37 8
29 41 9
29 45 5
29 46 10
29 51 9
29 59 1
29 62 5
29 63 3
29 65 2
29 66 3
29 70 4
29 74 3
29 79 5
29 86 8
29 87 6
29 95 8
30 33 2
30 45 -10
30 49 1
30 50 7
30 53 -6
30 54 2
30 61 2
30 65 4
30 70 9
30 92 8
30 93 10
31 32 9
31 34 7
31 37 1
31 47 4
31 51 7
31 58 6
31 64 5
31 67 2
31 69 7
31 73 3
31 74 8
31 85 8
31 95 9
31 99 5
32 33 8
32 42 8
32 48 3
32 49 7
32 50 10
32 54 7
32 55 1
32 56 1
32 63 10
32 67 3
32 68 6
32 76 7
32 78 8
32 79 3
32 81 2
32 82 6
32 90 5
32 92 10
32 96 4
32 97 5
32 98 1
33 46 9
33 52 6
33 55 4
33 58 3
33 64 7
33 65 -8
33 72 1
33 74 5
33 85 5
33 87 6
33 94 5
33 95 9
33 97 -7
34 35 3
34 37 2
34 38 2
34 43 2
34 47 7
34 54 6
34 55 3
34 58 5
34 59 7
34 64 8
34 65 7
34 67 8
34 72 6
34 73 8
34 77 5
34 79 5
34 81 8
34 82 3
34 86 7
34 89 6
34 93 2
34 95 1
34 98 9
35 44 2
35 45 2
35 52 6
35 53 6
35 55 -9
35 60 3
35 61 3
35 63 4
35 67 2
35 72 8
35 73 3
35 75 1
35 81 4
35 84 6
35 85 8
35 87 1
35 95 8
35 99 6
36 50 3
36 52 5
36 53 -10
36 56 10
36 57 5
36 65 7
36 68 9
36 70 2
36 71 3
36 72 8
36 75 3
36 77 6
36 81 6
36 93 8
36 94 6
36 97 2
37 39 9
37 42 3
37 47 1
37 51 3
37 52 7
37 60 3
37 62 7
37 66 3
37 69 6
37 71 8
37 76 1
37 80 -9
37 81 9
37 88 7
37 92 1
37 97 4
38 43 3
38 52 3
38 55 5
38 56 5
38 57 -5
38 68 7
38 69 8
38 72 9
38 77 7
38 84 5
38 90 2
38 93 6
38 99 2
39 41 2
39 53 7
39 54 6
39 57 5
39 59 2
39 61 3
39 62 10
39 71 3
39 73 7
39 76 6
39 80 2
39 87 10
39 88 10
39 96 10
39 99 5
40 42 1
40 45 2
40 50 1
40 55 8
40 56 2
40 59 6
40 63 4
40 66 8
40 67 9
40 76 9
40 78 9
40 80 5
40 96 5
41 44 3
41 47 2
41 48 8
41 49 8
41 51 4
41 58 -8
41 63 5
41 73 6
41 75 6
41 83 -2
41 85 6
41 93 7
42 45 9
42 49 1
42 50 4
42 73 7
42 80 1
42 91 10
42 94 2
42 99 7
43 45 1
43 52 8
43 58 9
43 65 6
43 68 8
43 82 -6
43 90 3
44 50 8
44 54 7
44 56 5
44 61 7
44 63 1
44 70 9
44 77 9
44 78 9
44 81 8
44 82 6
44 87 6
44 90 8
44 94 2
45 53 7
45 60 4
45 64 4
45 67 4
45 75 3
45 81 4
45 84 10
45 89 7
45 91 3
45 92 7
45 93 3
45 94 4
45 98 1
46 49 3
46 52 6
46 53 2
46 65 6
46 66 10
46 78 9
46 81 1
46 83 6
46 85 8
46 93 9
47 49 4
47 50 3
47 52 8
47 59 4
47 60 4
47 65 3
47 71 4
47 72 3
47 74 9
47 85 10
47 87 7
47 94 10
47 97 10
47 98 5
48 52 1
48 53 7
48 59 6
48 60 -2
48 65 9
48 68 4
48 71 9
48 72 8
48 77 6
48 86 5
48 88 8
48 91 1
49 51 2
49 53 6
49 59 1
49 60 2
49 63 4
49 65 6
49 67 3
49 71 9
49 73 10
49 76 2
49 84 2
49 86 3
49 96 8
49 97 6
50 55 7
50 60 1
50 63 -9
50 65 4
50 68 1
50 71 8
50 72 4
50 75 3
50 76 6
50 95 4
50 97 7
51 52 9
51 55 -8
51 67 7
51 70 7
51 71 5
51 74 1
51 75 4
51 84 1
51 85 9
51 86 2
51 87 1
51 93 6
51 94 5
51 98 1
52 62 1
52 65 7
52 67 8
52 70 7
52 75 8
52 79 1
52 94 1
52 95 6
52 96 4
52 97 8
53 61 5
53 66 -4
53 74 6
53 87 2
53 94 5
54 59 5
54 65 4
54 74 1
54 78 3
54 83 1
54 84 6
54 93 7
54 96 8
54 97 5
54 99 -4
55 61 -5
55 62 5
55 71 4
55 85 7
55 89 -10
55 90 7
55 94 1
56 59 3
56 62 1
56 63 4
56 73 8
56 74 5
56 78 9
56 83 10
56 84 6
56 95 7
56 96 4
56 98 3
57 58 3
57 64 7
57 72 9
57 75 1
57 78 4
57 79 7
57 80 6
57 93 9
57 94 2
58 63 5
58 64 5
58 65 7
58 75 10
58 78 9
58 82 3
58 83 3
58 91 10
59 61 3
59 65 2
59 66 4
59 81 8
59 90 1
60 62 8
60 64 4
60 65 3
60 66 4
60 67 8
60 68 9
60 69 9
60 70 10
60 71 9
60 73 4
60 76 3
60 78 7
60 79 9
60 80 10
60 81 7
60 83 2
60 93 9
60 98 3
61 63 8
61 68 6
61 81 7
61 85 4
61 95 6
61 98 9
62 72 2
62 78 3
62 80 5
62 89 1
62 91 1
62 92 4
62 99 -8
63 67 6
63 69 9
63 79 9
63 80 6
63 89 5
63 91 10
64 65 8
64 67 1
64 68 2
64 72 3
64 77 5
64 78 8
64 99 2
65 76 10
65 85 9
65 87 1
65 88 9
65 93 2
65 98 5
66 72 8
66 76 5
66 86 7
66 94 -6
67 68 4
67 71 2
67 74 1
67 78 10
67 86 1
67 90 10
67 94 8
67 95 8
67 99 3
68 89 6
68 93 10
68 95 9
69 86 10
69 87 6
69 90 7
70 72 8
70 75 3
70 78 8
70 82 5
70 92 -9
70 96 4
71 92 3
71 98 3
71 99 6
72 76 8
72 77 10
72 81 10
72 86 6
72 89 8
72 90 7
72 97 8
72 98 2
72 99 1
73 79 1
73 81 9
73 84 1
73 86 10
73 87 4
73 89 5
73 91 2
73 95 10
74 75 7
74 79 1
74 89 8
74 90 1
74 92 6
74 96 9
75 76 4
75 77 10
75 78 10
75 81 7
75 82 6
75 83 10
75 89 7
75 93 7
75 98 9
76 84 8
76 85 7
76 87 8
76 88 3
76 89 1
76 91 2
76 92 3
76 96 10
77 87 6
77 88 3
77 91 7
77 92 4
77 98 7
78 86 4
78 87 -8
78 88 1
78 91 3
78 92 1
78 95 10
78 96 3
79 85 3
79 89 7
79 90 7
79 94 5
80 90 9
80 93 -5
81 83 -7
81 85 5
81 90 3
81 93 6
81 99 9
82 85 6
82 86 4
82 95 10
82 96 8
83 89 6
83 91 9
84 86 6
85 87 4
85 90 9
85 92 4
86 89 7
86 93 7
87 90 8
87 92 9
87 94 10
87 98 5
88 90 7
89 91 9
89 95 7
90 93 5
90 94 3
90 98 8
91 94 6
91 96 8
92 96 4
92 97 10
92 99 4
95 97 2
96 97 10
97 98 1
97 99 2
100 1050
0 6 9
0 12 4
0 20 5
0 21 2
0 23 7
0 25 7
0 37 9
0 38 7
0 47 5
0 58 9
0 63 8
0 66 5
0 73 10
0 79 5
0 85 1
0 86 2
0 88 9
0 89 3
1 2 5
1 5 1
1 7 1
1 13 5
1 21 1
1 25 3
1 27 6
1 28 1
1 30 10
1 32 7
1 33 9
1 38 8
1 46 6
1 47 6
1 49 7
1 50 4
1 51 7
1 58 4
1 63 -3
1 66 10
1 70 1
1 71 7
1 73 7
1 79 1
1 80 7
1 84 7
1 85 6
1 86 -3
1 90 -1
1 93 2
2 3 6
2 6 8
2 17 9
2 23 1
2 29 1
2 30 9
2 32 10
2 42 8
2 46 8
2 52 -9
2 53 7
2 56 2
2 58 2
2 59 6
2 62 7
2 64 6
2 65 3
2 67 8
2 78 1
2 81 4
2 87 2
2 93 7
3 8 -7
3 13 3
3 15 5
3 16 5
3 26 2
3 28 9
3 34 8
3 37 4
3 42 7
3 45 4
3 52 9
3 53 2
3 54 4
3 64 1
3 65 6
3 66 9
3 67 4
3 77 -9
3 83 1
3 85 4
3 87 2
3 90 6
3 96 3
3 98 9
4 11 8
4 13 6
4 25 4
4 29 8
4 37 2
4 38 4
4 40 3
4 55 9
4 57 5
4 65 -9
4 66 2
4 67 7
4 72 -2
4 76 6
4 77 1
4 81 8
4 91 6
4 96 10
5 24 7
5 29 8
5 30 8
5 31 9
5 33 7
5 34 9
5 35 3
5 37 7
5 39 1
5 42 -10
5 45 4
5 48 10
5 59 4
5 60 7
5 64 2
5 68 8
5 71 2
5 76 7
5 84 8
5 85 2
5 92 8
5 93 10
5 96 5
6 7 6
6 10 -4
6 14 3
6 16 9
6 18 6
6 20 2
6 34 9
6 35 2
6 40 9
6 47 8
6 58 9
6 67 5
6 78 8
6 92 7
7 8 7
7 28 8
7 31 2
7 41 6
7 42 7
7 47 -3
7 59 2
7 60 2
7 63 6
7 68 1
7 78 9
7 86 6
7 88 7
7 89 9
7 96 3
7 98 8
8 12 8
8 23 3
8 39 7
8 43 3
8 45 5
8 51 -3
8 54 5
8 55 10
8 59 6
8 60 3
8 62 1
8 69 2
8 71 1
8 73 2
8 74 9
8 79 9
8 81 -4
8 85 3
8 87 6
8 95 1
8 96 1
8 99 10
9 13 2
9 15 10
9 16 1
9 24 10
9 27 10
9 31 2
9 39 10
9 40 5
9 62 7
9 78 7
9 81 3
9 84 9
9 85 7
9 89 4
9 91 -9
9 93 1
9 94 7
9 96 5
10 12 9
10 15 6
10 17 8
10 21 5
10 34 8
10 39 10
10 40 3
10 45 9
10 46 9
10 57 1
10 62 9
10 67 8
10 69 3
10 76 2
10 82 -2
11 12 8
11 13 10
11 16 10
11 38 3
11 42 4
11 47 7
11 53 2
11 58 2
11 60 2
11 66 10
11 67 4
11 69 -9
11 74 9
11 76 10
11 77 8
11 87 1
11 92 10
11 94 -9
11 96 5
12 23 4
12 24 10
12 29 6
12 31 5
12 48 9
12 51 1
12 54 10
12 58 9
12 60 -6
12 73 1
12 83 9
12 85 5
12 89 9
12 94 1
13 19 5
13 20 3
13 25 2
13 30 5
13 33 4
13 34 6
13 37 10
13 40 7
13 43 6
13 53 4
13 58 7
13 59 10
13 64 1
13 79 7
13 81 -4
13 87 1
13 90 8
13 92 3
13 97 8
14 29 10
14 33 10
14 38 5
14 43 6
14 47 10
14 48 10
14 50 1
14 51 1
14 65 -6
14 74 9
14 81 8
14 82 8
14 85 5
14 89 1
14 91 6
14 96 5
15 17 9
15 18 2
15 28 3
15 43 4
15 46 -2
15 49 10
15 54 2
15 62 2
15 64 8
15 66 1
15 68 3
15 69 10
15 70 9
15 72 2
15 78 7
15 85 8
15 96 3
16 22 8
16 29 5
16 39 3
16 52 -8
16 58 5
16 60 1
16 70 10
16 73 10
16 75 4
16 77 4
16 81 7
16 88 8
16 99 6
17 18 4
17 21 9
17 22 5
17 26 2
17 27 3
17 34 7
17 42 9
17 46 5
17 48 7
17 51 5
17 56 3
17 59 7
17 60 1
17 62 1
17 65 8
17 67 7
17 68 1
17 69 9
17 79 8
17 80 5
17 95 7
17 97 -5
18 20 9
18 24 5
18 37 7
18 42 7
18 44 5
18 47 5
18 51 2
18 52 8
18 54 -1
18 59 6
18 62 3
18 65 6
18 68 1
18 78 6
18 90 10
18 91 8
18 92 8
18 93 7
18 94 3
18 96 10
18 98 3
18 99 5
19 20 6
19 26 8
19 34 7
19 37 2
19 40 8
19 43 4
19 44 -3
19 51 1
19 53 5
19 55 2
19 56 7
19 59 6
19 60 3
19 62 9
19 66 5
19 72 5
19 76 10
19 79 5
19 81 5
19 90 1
19 93 9
19 95 1
19 99 6
20 30 5
20 34 10
20 35 10
20 36 6
20 40 9
20 42 7
20 56 4
20 58 6
20 62 6
20 65 1
20 66 2
20 69 10
20 76 9
20 78 3
20 79 2
20 82 2
20 87 8
20 91 7
20 96 7
20 97 3
20 98 1
21 34 7
21 38 9
21 59 10
21 60 5
21 62 10
21 63 -6
21 66 1
21 71 4
21 73 10
21 78 7
21 83 4
21 89 6
21 95 4
22 28 10
22 29 9
22 30 6
22 36 2
22 43 -4
22 46 3
22 49 7
22 59 10
22 60 5
22 63 3
22 80 8
22 90 8
22 91 9
23 29 4
23 31 7
23 32 1
23 39 8
23 41 3
23 52 8
23 53 1
23 54 7
23 56 10
23 58 4
23 59 6
23 60 6
23 63 2
23 64 2
23 66 2
23 72 -10
23 74 4
23 79 2
23 81 2
23 85 1
23 92 9
23 94 9
24 35 9
24 37 10
24 45 10
24 47 7
24 48 9
24 53 6
24 61 1
24 62 8
24 72 3
24 92 3
25 37 1
25 38 10
25 40 7
25 43 5
25 45 4
25 51 3
25 52 1
25 66 10
25 73 8
25 85 5
25 95 5
25 96 8
26 28 5
26 31 5
26 40 4
26 45 8
26 48 7
26 49 4
26 56 8
26 58 4
26 60 7
26 65 6
26 66 7
26 69 5
26 75 7
26 83 6
26 84 10
26 91 8
26 93 2
26 98 4
27 31 3
27 40 2
27 41 9
27 46 9
27 48 5
27 56 -3
27 61 1
27 65 6
27 69 7
27 70 1
27 78 10
27 81 1
27 88 6
27 91 7
27 93 7
27 96 3
28 29 8
28 30 10
28 44 1
28 53 8
28 60 3
28 64 2
28 66 7
28 68 1
28 71 6
28 72 7
28 79 3
28 80 10
28 92 9
28 98 4
28 99 7
29 37 8
29 41 10
29 46 2
29 47 8
29 62 4
29 63 4
29 71 10
29 78 2
29 95 2
29 96 5
30 31 8
30 33 6
30 35 9
30 42 9
30 48 8
30 50 3
30 52 5
30 58 2
30 65 2
30 66 6
30 67 2
30 69 3
30 73 7
30 80 1
30 84 8
30 85 2
30 92 10
30 94 9
30 96 3
31 32 3
31 36 2
31 37 5
31 43 7
31 44 5
31 47 2
31 58 10
31 63 9
31 64 2
31 65 8
31 73 4
31 75 4
31 76 8
31 77 3
31 81 7
31 85 5
31 86 8
31 87 5
31 89 7
31 91 3
31 92 4
31 93 8
32 37 3
32 45 4
32 49 6
32 59 2
32 63 5
32 73 6
32 75 9
32 90 7
32 96 8
33 38 6
33 45 7
33 46 2
33 50 4
33 56 6
33 66 4
33 67 8
33 70 6
33 76 8
33 77 1
33 81 6
33 83 7
33 87 3
33 88 -1
33 92 1
33 96 2
34 46 5
34 49 2
34 53 10
34 57 8
34 59 4
34 63 7
34 65 8
34 66 10
34 85 -4
34 91 4
34 95 1
35 36 9
35 47 9
35 48 10
35 50 3
35 59 9
35 60 5
35 62 1
35 68 -8
35 76 3
35 78 10
35 83 -4
35 87 8
35 88 9
35 91 3
35 97 9
36 40 9
36 41 1
36 46 10
36 53 5
36 67 9
36 69 10
36 81 6
36 85 1
36 89 -7
36 90 3
36 93 5
36 94 5
37 39 -8
37 40 8
37 49 3
37 52 10
37 55 7
37 57 2
37 64 3
37 65 5
37 66 1
37 78 1
37 91 2
37 92 7
37 93 10
37 95 8
37 98 5
38 41 5
38 43 4
38 46 4
38 47 1
38 48 10
38 49 7
38 53 5
38 65 -6
38 66 3
38 68 -8
38 72 9
38 82 2
38 84 6
38 85 10
38 98 1
39 43 1
39 45 10
39 75 3
39 76 9
39 90 9
39 96 7
39 97 6
40 44 8
40 48 1
40 55 9
40 60 2
40 65 7
40 69 8
40 72 10
40 76 5
40 79 5
40 80 7
40 98 10
41 46 7
41 49 3
41 53 8
41 56 4
41 59 7
41 60 2
41 72 5
41 73 1
41 75 1
41 78 7
41 79 2
41 83 1
41 84 3
41 85 2
41 96 4
42 47 4
42 48 1
42 52 5
42 55 8
42 80 1
42 81 1
42 86 4
42 91 10
42 92 7
42 98 10
43 45 3
43 46 2
43 50 10
43 51 6
43 59 4
43 67 9
43 77 7
43 80 5
43 90 3
43 91 2
43 92 7
43 95 10
43 96 3
44 45 2
44 51 10
44 52 1
44 53 -3
44 58 9
44 59 2
44 73 -5
44 75 4
44 82 5
44 88 6
44 95 7
44 99 8
45 56 5
45 61 8
45 65 9
45 70 9
45 71 5
45 74 9
45 79 9
45 81 1
45 86 4
45 88 7
45 89 -10
45 92 6
46 48 6
46 51 5
46 55 10
46 59 10
46 60 4
46 65 4
46 70 9
46 72 7
46 73 8
46 84 9
46 89 4
46 94 5
47 49 5
47 50 6
47 53 2
47 65 3
47 68 7
47 71 3
47 73 3
47 78 6
47 79 9
47 83 4
47 85 9
47 86 7
47 91 5
48 55 5
48 63 7
48 77 1
48 78 2
48 80 3
48 81 -2
48 87 10
48 91 8
48 99 5
49 51 4
49 70 4
49 74 1
49 75 6
49 76 2
49 78 6
49 83 9
49 92 4
49 95 7
49 96 9
49 98 2
50 51 5
50 57 1
50 60 6
50 64 2
50 83 7
50 94 7
51 57 8
51 62 8
51 72 3
51 78 10
51 80 2
51 82 6
51 83 7
51 89 6
51 94 6
51 98 9
52 56 4
52 57 3
52 59 3
52 66 6
52 67 9
52 72 10
52 73 10
52 80 1
52 82 5
52 88 7
52 95 4
53 58 1
53 65 3
53 66 -10
53 73 6
53 74 9
53 88 9
53 92 2
53 97 10
54 57 9
54 58 9
54 62 10
54 64 9
54 81 6
54 86 1
54 89 5
54 90 7
54 94 10
55 58 2
55 64 10
55 82 2
55 85 8
55 95 5
55 97 8
56 58 4
56 61 9
56 62 2
56 64 5
56 73 2
56 74 4
56 79 6
56 83 7
56 85 5
56 87 5
56 88 -8
56 90 4
56 94 8
57 58 3
57 74 6
57 83 5
57 86 4
57 96 3
58 72 5
58 73 1
58 78 9
58 81 2
58 87 6
58 92 5
58 93 7
58 98 8
59 69 8
59 73 10
59 74 10
59 75 7
59 78 5
59 83 8
59 87 6
59 93 7
59 98 2
59 99 8
60 63 6
60 69 4
60 84 8
60 90 -3
60 96 8
60 98 8
61 70 2
61 74 9
61 82 4
61 84 2
62 73 7
62 75 10
62 83 5
62 86 10
62 88 5
63 66 2
63 67 3
63 68 4
63 71 5
63 73 5
63 76 4
63 78 2
63 81 5
63 82 2
63 90 9
63 91 7
63 94 2
63 99 8
64 68 3
64 71 6
64 79 6
64 82 1
64 85 2
64 86 10
64 87 3
64 92 6
64 93 10
64 98 3
65 70 -10
65 72 9
65 76 5
65 78 4
65 85 2
65 88 9
65 94 3
65 99 5
66 69 2
66 77 3
66 78 1
66 85 2
66 92 3
66 94 7
66 99 1
67 72 5
67 76 1
67 79 3
67 83 4
67 94 -4
67 99 3
68 75 8
68 77 9
68 81 8
68 82 8
68 83 7
68 89 1
68 92 2
68 94 1
68 97 -1
69 74 2
69 79 7
69 80 3
69 85 2
69 88 8
69 91 10
69 93 9
69 97 1
69 99 5
70 71 4
70 75 9
70 81 6
70 88 8
70 92 4
70 98 7
71 72 3
71 74 10
71 75 5
71 82 8
71 84 8
71 87 9
71 93 1
71 96 8
72 80 4
72 85 7
72 86 1
72 94 4
73 74 7
73 80 4
73 81 7
73 89 -3
73 90 6
73 95 7
73 96 5
74 75 9
74 77 1
74 88 8
74 89 3
74 91 7
74 99 6
75 78 2
75 79 10
75 84 10
75 91 2
75 95 9
75 96 7
75 99 1
76 77 -9
76 95 7
77 79 8
77 80 3
77 81 8
77 85 7
77 87 8
77 88 2
77 95 6
77 99 1
78 80 5
78 85 6
78 92 3
78 98 9
79 88 9
79 90 9
80 91 4
80 99 7
81 84 4
81 88 8
81 98 7
82 89 10
82 93 7
82 99 6
83 90 9
83 96 9
83 97 8
84 85 6
84 88 8
84 94 10
84 95 8
85 86 10
85 89 8
85 91 3
85 94 1
85 97 2
85 98 3
87 90 9
88 90 10
88 96 3
88 97 8
88 99 5
89 93 8
90 91 6
90 93 9
90 94 6
91 95 4
91 96 5
92 95 3
93 95 3
93 99 7
94 97 9
94 98 5
96 99 -6
98 99 3
100 1050
0 3 10
0 7 5
0 8 4
0 17 9
0 18 10
0 24 10
0 25 10
0 27 3
0 37 6
0 38 8
0 45 10
0 47 8
0 50 9
0 57 8
0 62 2
0 65 9
0 73 1
0 77 8
0 79 3
0 82 2
0 84 8
0 89 5
1 12 7
1 17 4
1 20 -8
1 25 1
1 26 4
1 27 2
1 33 3
1 34 1
1 43 9
1 51 7
1 59 4
1 71 2
1 76 5
2 4 3
2 6 9
2 8 5
2 9 10
2 14 4
2 16 1
2 17 8
2 33 4
2 35 8
2 39 6
2 40 4
2 53 7
2 55 7
2 58 8
2 62 9
2 67 4
2 72 10
2 80 6
2 81 5
2 83 6
2 87 10
2 91 6
2 96 9
2 97 2
3 11 7
3 13 7
3 15 9
3 24 6
3 25 1
3 31 -6
3 40 1
3 42 3
3 47 -10
3 49 9
3 51 1
3 55 2
3 64 2
3 67 8
3 69 6
3 73 9
3 82 2
3 97 1
4 6 2
4 8 6
4 10 4
4 11 1
4 16 7
4 21 1
4 25 10
4 36 7
4 59 10
4 65 4
4 77 9
4 79 8
4 88 1
4 94 8
4 96 10
5 8 9
5 14 3
5 15 1
5 16 9
5 19 8
5 28 9
5 32 8
5 38 6
5 43 8
5 44 3
5 45 2
5 47 4
5 49 -9
5 71 8
5 87 1
5 94 7
6 9 5
6 10 5
6 12 7
6 17 4
6 18 3
6 19 10
6 27 3
6 36 7
6 44 9
6 45 2
6 46 6
6 51 9
6 54 5
6 55 6
6 57 10
6 61 7
6 62 3
6 83 2
6 86 4
6 87 1
6 90 8
6 96 4
7 10 4
7 12 5
7 14 10
7 23 9
7 28 6
7 37 6
7 41 4
7 49 4
7 52 7
7 64 7
7 68 9
7 73 5
7 76 9
7 77 3
7 78 6
7 84 3
7 85 2
7 86 4
7 90 3
7 98 8
8 14 10
8 23 4
8 30 1
8 36 2
8 55 10
8 56 1
8 58 4
8 69 2
8 70 -1
8 73 10
8 80 8
8 82 1
8 89 4
8 90 10
8 97 9
9 12 5
9 19 9
9 22 10
9 24 1
9 27 7
9 28 10
9 31 7
9 34 5
9 36 8
9 38 1
9 40 4
9 41 5
9 44 2
9 61 10
9 64 2
9 68 9
9 69 8
9 71 9
9 74 7
9 75 2
9 76 5
9 95 3
10 17 9
10 18 6
10 24 8
10 27 4
10 38 8
10 46 7
10 51 5
10 56 6
10 65 -1
10 74 2
10 76 5
10 85 10
10 94 1
10 95 1
11 14 10
11 27 2
11 34 7
11 39 4
11 40 2
11 45 8
11 54 6
11 55 -6
11 58 8
11 64 7
11 66 9
11 67 10
11 69 9
11 72 -2
11 75 8
11 79 8
11 82 8
11 83 6
11 93 10
11 98 6
11 99 5
12 19 9
12 20 9
12 24 10
12 32 9
12 33 1
12 39 7
12 52 5
12 54 1
12 59 10
12 72 4
12 73 9
12 74 9
12 76 9
12 79 -10
12 84 5
12 86 6
12 88 4
12 92 1
13 18 6
13 19 6
13 20 5
13 26 5
13 27 5
13 28 9
13 31 9
13 36 8
13 42 7
13 46 3
13 48 10
13 51 4
13 52 6
13 54 9
13 60 10
13 61 1
13 62 6
13 69 1
13 73 10
13 81 5
13 99 1
14 15 8
14 23 8
14 28 6
14 34 9
14 38 10
14 46 6
14 50 2
14 51 9
14 59 8
14 60 10
14 61 5
14 66 8
14 71 8
14 76 1
14 82 8
14 83 9
14 87 3
14 89 7
14 92 7
14 96 3
15 17 7
15 26 9
15 27 1
15 28 7
15 41 10
15 44 8
15 46 7
15 55 8
15 65 8
15 68 9
15 70 10
15 71 7
15 77 5
15 84 5
15 85 6
15 87 9
15 90 -10
15 91 9
15 98 2
15 99 -6
16 18 -4
16 21 5
16 24 7
16 25 9
16 35 3
16 38 1
16 43 7
16 59 8
16 67 6
16 75 5
16 81 2
16 92 6
17 18 5
17 21 5
17 30 1
17 35 9
17 38 4
17 43 8
17 44 -9
17 51 1
17 56 10
17 58 10
17 59 8
17 61 3
17 62 4
17 65 2
17 71 1
17 74 10
17 77 1
17 81 9
17 87 2
17 88 6
17 91 7
17 93 6
17 95 3
18 20 2
18 23 2
18 29 7
18 40 6
18 43 7
18 44 9
18 54 9
18 55 1
18 81 6
18 83 2
18 85 6
18 97 8
18 99 7
19 25 1
19 31 7
19 38 9
19 41 1
19 43 9
19 45 10
19 49 6
19 50 -8
19 51 6
19 61 7
19 63 3
19 65 9
19 66 6
19 67 -8
19 77 10
19 79 1
19 81 10
19 84 -8
19 86 9
19 87 9
19 89 4
19 93 3
19 94 9
19 98 10
20 23 7
20 30 3
20 32 10
20 41 3
20 44 9
20 51 9
20 67 10
20 77 7
20 82 2
20 84 8
20 87 8
20 88 7
20 94 -10
20 98 2
21 23 6
21 27 4
21 30 3
21 32 6
21 34 1
21 42 -2
21 44 3
21 45 7
21 49 5
21 50 1
21 53 10
21 55 10
21 57 2
21 60 5
21 67 7
21 75 3
21 76 5
21 83 6
21 90 8
21 95 5
21 99 -5
22 26 5
22 36 10
22 41 5
22 42 3
22 43 9
22 51 2
22 54 4
22 61 2
22 66 7
22 68 -6
22 85 -8
22 86 2
22 87 3
22 88 5
22 93 10
22 94 7
22 98 -6
23 66 3
23 69 6
23 72 9
23 74 4
23 80 8
23 85 5
23 86 2
23 91 10
23 92 5
23 97 3
23 98 7
24 45 6
24 46 2
24 54 3
24 55 9
24 62 2
24 72 4
24 74 8
24 88 10
24 90 6
24 94 5
24 97 4
24 99 7
25 26 1
25 29 6
25 33 10
25 39 -7
25 54 1
25 58 8
25 59 -3
25 61 1
25 64 -6
25 69 9
25 71 -8
25 73 3
25 87 9
25 88 4
25 94 8
25 95 4
25 96 3
25 98 1
26 30 7
26 45 6
26 52 7
26 53 4
26 59 2
26 61 2
26 62 5
26 63 -8
26 70 4
26 73 4
26 80 1
26 92 1
27 29 -10
27 35 4
27 46 4
27 47 9
27 52 7
27 54 1
27 66 2
27 69 3
27 73 8
27 88 8
27 91 6
27 97 1
27 98 7
28 41 10
28 45 -2
28 50 7
28 58 6
28 59 3
28 71 9
28 72 3
28 73 3
28 74 7
28 75 1
28 78 3
28 83 4
28 89 6
28 93 7
28 95 3
28 99 1
29 31 7
29 34 3
29 45 5
29 52 10
29 53 6
29 54 5
29 55 8
29 59 8
29 63 4
29 64 5
29 66 6
29 67 6
29 74 2
29 77 7
29 81 4
29 89 5
29 90 3
29 95 2
29 98 8
29 99 5
30 37 8
30 51 4
30 52 10
30 55 4
30 61 1
30 71 2
30 72 7
30 77 1
30 81 10
30 82 2
30 86 5
30 87 5
30 92 3
30 93 10
30 94 9
31 32 7
31 34 9
31 42 8
31 44 9
31 45 9
31 54 -5
31 59 2
31 63 5
31 66 8
31 67 8
31 76 4
31 77 4
31 78 5
31 82 5
31 87 8
31 90 3
31 99 1
32 33 6
32 34 4
32 44 8
32 45 10
32 50 5
32 52 2
32 55 4
32 60 2
32 62 4
32 68 4
32 72 5
32 73 6
32 86 1
32 88 2
32 93 10
33 35 1
33 36 4
33 39 6
33 41 6
33 44 4
33 48 4
33 53 -6
33 57 3
33 59 4
33 60 8
33 62 10
33 63 2
33 64 2
33 65 5
33 66 3
33 69 3
33 76 8
33 81 -7
33 85 10
34 36 3
34 48 8
34 49 4
34 54 9
34 56 4
34 57 10
34 63 5
34 69 -6
34 74 2
34 77 4
34 81 7
34 82 1
34 84 8
34 96 10
35 40 8
35 42 3
35 45 2
35 46 1
35 47 8
35 59 6
35 60 9
35 67 9
35 69 2
35 76 3
35 77 -1
35 78 4
35 85 2
35 92 1
35 94 -7
36 42 10
36 44 9
36 47 2
36 53 1
36 55 3
36 68 7
36 69 7
36 74 2
36 75 10
36 78 2
36 79 7
